tier,sample,dino_pf,dino_flat,video,action,total_pf,total_flat
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000000__t0024,0.37844113861141915,0.375275567356142,0.10783412413207405,0.8714048862457275,0.494444533321339,0.49349486194475584
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000001__t0031,0.5232298796645825,0.5239476088780023,0.1810853002588385,0.6438979506492615,0.4688537342367309,0.46906905300075685
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000002__t0002,0.008075112332498947,0.008078900371603415,0.01900029379200885,1.4604970216751099,0.5923214305073963,0.5923225669191277
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000003__t0034,0.08195099833873268,0.08192633273297611,0.03336907692233715,1.1427245140075684,0.4916858281813483,0.49167842849962134
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000004__t0014,0.1085663382484404,0.10480925231287319,0.07247775425233605,1.2912237644195557,0.5708027335180552,0.569675607737385
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000005__t0028,0.1156408740827387,0.11584253864727179,0.060032402260873474,0.9043025970458984,0.414423021721443,0.41448352109080294
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000006__t0047,0.1728623686806032,0.1745336049570244,0.07208561286462578,0.9971797466278076,0.47235629311469174,0.4728576639976181
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000007__t0050,0.35746760044271797,0.3638646398891392,0.11108756178834533,1.4902186393737793,0.7366540044188308,0.7385731162527571
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000008__t0021,0.1765572725178089,0.17229203601973675,0.07352074128127106,1.2304726839065552,0.5672124777023461,0.5659329067529244
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000009__t0042,0.05770538345663182,0.05711055784406538,0.056488128987112196,0.9320983290672302,0.4070973853600153,0.4069189376762454
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000010__t0054,0.2442846061278059,0.24521262708320957,0.12169493933077413,0.8619203567504883,0.45456200633776933,0.45484041262439046
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000011__t0003,0.016214131810627072,0.016239280496054387,0.026649281967520255,1.5395551919937134,0.6286811009309295,0.6286886455365578
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000012__t0012,0.06099291928045519,0.05904889596569407,0.048855492622697394,1.3108018636703491,0.5572752690390854,0.5566920620446572
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000013__t0018,0.058016258777010145,0.05593499109157374,0.06356429576295841,1.342190146446228,0.5733502249404817,0.5727258446348509
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000014__t0028,0.14788784124339815,0.14608303063873262,0.05350332728681639,1.216288685798645,0.5469328248785224,0.5463913816971228
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000015__t0005,0.006723904252242827,0.006727590231200398,0.02588494490744142,1.4658221006393433,0.5961114950036426,0.5961126007973299
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000016__t0104,0.3788800237084432,0.3858405391373976,0.09622805163855852,1.3642374277114868,0.6882273936886952,0.6903155483173815
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000017__t0009,0.012289911374501021,0.01227206152774507,0.033341763447689354,1.5300785303115845,0.625720914571291,0.6257155596172642
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000018__t0003,0.009222697775912662,0.00922081238042638,0.017948546136196675,1.5262480974197388,0.6186506121415284,0.6186500465228825
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000019__t0015,0.17467745705105797,0.17141990876880786,0.0798902535232342,1.2342549562454224,0.5700722956704567,0.5690950311857816
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000021__t0081,0.16738901761130628,0.16763650804716868,0.0844992030627526,0.9679941534996033,0.46276412760205904,0.46283837473281775
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000022__t0024,0.14472233560195671,0.1433684598889654,0.05533353594856838,1.096461296081543,0.4986012798977747,0.4981951171838773
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000023__t0077,0.16009147893284933,0.16086312651255208,0.09683348087335197,0.7909675240516663,0.3934644975625269,0.3936959918364377
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000024__t0073,0.3732790236054845,0.3770002309115428,0.13719244489305704,1.499185562133789,0.7528156654030781,0.7539320275948955
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000025__t0015,0.033568241110304736,0.03316823782225031,0.04243337560584559,1.4718250036239624,0.6115304864644301,0.6114104854780138
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000026__t0050,0.24812015593146705,0.25371283099308994,0.08262041534929332,1.0705852508544922,0.5274562717260249,0.5291340742445119
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000027__t0011,0.010817684748978831,0.010820805340774009,0.024424032589413613,1.485268473625183,0.6046799046515909,0.6046808408291295
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000028__t0047,0.11068746371475283,0.11056340327697078,0.038649694118751854,1.3243721723556519,0.5745500162923122,0.5745127981609776
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000029__t0014,0.030864205494085806,0.03043095707907284,0.0308221877642727,1.4464607238769531,0.5970902075282888,0.5969602330037849
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000030__t0004,0.007702384719929782,0.007708641586159692,0.017739353772551092,1.4919363260269165,0.604407051958511,0.60440892901838
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000031__t0077,0.47026641344967657,0.47195464793345443,0.094492204187552,1.4863290786743164,0.7639592167608951,0.7644656871060285
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000032__t0002,0.008525367240396091,0.008525845789135178,0.01729808199625449,1.5045886039733887,0.6095824763603507,0.6095826199249724
