sample_id,band,dataset,uploader,pitch_med,motion_deg,input_sharpness,n_gen_frames,gen_f0,gen_flast,gen_ratio,gen_mean,gt_f0,gt_flast,gt_ratio,gt_mean,gen_mae,gt_floor_mae,mae_above_floor
vp_00054,top_down,Odog16/so100_cube_stacking_v1,Odog16,14.280536559308068,370.5807266235352,718.6182233360186,16,1037.1569738801943,284.32312416341153,0.2741370219971934,426.52129277660515,718.6182233360186,738.9849868092433,1.0283415627530965,651.0281814110617,0.8650476336479187,0.9130236506462097,-0.047976016998291016
vp_00055,top_down,Odog16/so100_cube_stacking_v1,Odog16,14.280536559308068,425.6636657714844,733.86543944167,16,1052.8061299517378,324.6007335623726,0.30831957026783696,394.8296836364246,733.86543944167,594.9824382485285,0.8107514079153048,659.139965694621,0.9066855311393738,0.8539772033691406,0.052708327770233154
vp_00056,mid,ganker5/so100_dataline_20250331,ganker5,25.39174223796516,163.06448364257812,79.00648111672932,16,152.0824876546487,91.62905210908502,0.6024957476797409,97.93223464106674,79.00648111672932,64.00076809145608,0.8100698472583168,71.15701456502941,1.1488081216812134,1.2064507007598877,-0.057642579078674316
vp_00057,mid,ganker5/so100_dataline_20250331,ganker5,25.39174223796516,210.1351318359375,78.13929621272618,16,146.9676623247564,102.05761303171515,0.6944222383118721,95.72980097206775,78.13929621272618,65.86395418081285,0.8429043691494498,76.00651318023735,1.2655531167984009,1.1661819219589233,0.09937119483947754
vp_00058,mid,ganker5/so100_dataline_20250331,ganker5,25.39174223796516,210.9837646484375,97.26070009230509,16,171.5601663127169,104.94615077670662,0.6117163035666501,110.5538050660654,97.26070009230507,83.01849848826726,0.8535667377329708,93.87715718171464,1.073607087135315,1.0224703550338745,0.05113673210144043
vp_00059,mid,ganker5/so100_dataline_20250331,ganker5,25.39174223796516,249.0980224609375,62.45968306976956,16,136.3972892665863,88.88733747448771,0.6516796481204781,96.8697103301715,62.45968306976956,68.26915922783745,1.0930116175979552,67.73201927516064,1.177836298942566,1.090129017829895,0.0877072811126709
vp_00060,mid,samsam0510/tooth_extraction_4,samsam0510,25.70325560689772,437.471923828125,104.48560635324051,16,177.964959679693,114.67209357261656,0.6443520891885834,136.7675216003554,104.48560635324053,104.28765066490173,0.9981054262281097,107.37034681614173,1.1400446891784668,1.1653999090194702,-0.025355219841003418
vp_00061,mid,samsam0510/tooth_extraction_4,samsam0510,25.70325560689772,326.7228698730469,95.0377465646426,16,183.65910600867124,102.97803295459599,0.5607020266622299,126.86228518310469,95.0377465646426,93.55382425944012,0.9843859691561864,84.75696178803247,1.12783682346344,1.2109873294830322,-0.08315050601959229
vp_00062,mid,samsam0510/tooth_extraction_4,samsam0510,25.70325560689772,427.3360900878906,93.53935085168412,16,130.90369409307837,143.48894960995764,1.0961413320149274,126.06840974857099,93.53935085168413,93.38818022727969,0.9983838820343908,88.39189925228291,0.9235541224479675,0.9289364218711853,-0.0053822994232177734
vp_00063,mid,samsam0510/tooth_extraction_4,samsam0510,25.70325560689772,525.1650390625,97.44486968357296,16,180.889446198605,179.28971825227143,0.9911563223784305,165.54981366335647,97.44486968357296,80.07306345515781,0.8217268257872647,73.25230945831603,0.8032481074333191,0.6879104971885681,0.11533761024475098
