tier,sample,dino_pf,dino_flat,video,action,total_pf,total_flat,crf
unseen_cousin,unseen_cousin__frk2__so100large__ep000016__t0003,0.0385423982074604,0.0385778078508898,0.0686351236356828,1.224185585975647,0.5218274909432018,0.5218381138362306,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000017__t0035,0.0980078939677643,0.0970844648790115,0.0376462009167029,1.3332780599594116,0.5740074524491048,0.573730423722479,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000018__t0000,0.0562799918673757,0.0565167398987351,0.0464508495084489,1.2029091119766235,0.5119828972033968,0.5120539216128046,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000019__t0005,0.0859657241323507,0.0859734659933827,0.0746018507212737,0.9302034974098206,0.4202516714200155,0.4202539939783252,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000020__t0025,0.0849545923009748,0.0846451632029513,0.0249093831928598,1.3735857009887695,0.5823934730436582,0.5823006443142511,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000021__t0042,0.004098893109942,0.004103115881995,0.0150460085335134,1.3625949621200562,0.5507814553410592,0.550782722172675,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000022__t0040,0.0085676309502578,0.0085698499396591,0.011109717655056,1.3639426231384275,0.5514802538369653,0.5514809195337856,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000023__t0000,0.1250789287024431,0.1266424483233531,0.0532791753175982,1.296195149421692,0.5719854909746892,0.5724545468609622,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000024__t0039,0.0030784350960212,0.0030786770394956,0.0023317952480937,1.374876856803894,0.5515738118247921,0.5515738844078345,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000025__t0031,0.2720648848874893,0.27269147062762,0.0534146035622211,1.227836012840271,0.5887782516710216,0.5889662273930607,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000026__t0021,0.1366044750080442,0.1379796836004212,0.0799723241485944,1.3900957107543943,0.6210113240487495,0.6214238866264625,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000027__t0015,0.1208398289067402,0.1217921129319919,0.0769636812501872,1.0759878158569336,0.4897361793898517,0.4900218645974272,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000028__t0020,0.2451422842646153,0.246150431420341,0.1191621926646665,1.4360332489013672,0.6837046426393314,0.6840070867860492,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000029__t0004,0.1140561713740352,0.1146784212216507,0.0726952516282614,0.9117081761360168,0.4207086973550957,0.4208953723093804,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000030__t0012,0.1129902493247707,0.1127579604768693,0.0598102072361415,1.0257267951965332,0.4621308550468869,0.4620611683925165,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000031__t0036,0.1026046321692803,0.1024319409352016,0.0433866968612352,1.442771553993225,0.6209060203064447,0.6208542129362211,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000032__t0014,0.105068402019782,0.1040645309142436,0.0811354004819453,0.9960346221923828,0.4542749896274713,0.4539738282958098,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000033__t0015,0.2258103885290361,0.227020203802212,0.057931986226612,1.161664605140686,0.5497885544829688,0.5501514990649217,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000034__t0009,0.0396937815008227,0.0397484212391102,0.0577088972727687,1.5914812088012695,0.6658132871525854,0.6658296790740716,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000035__t0034,0.1204224055262767,0.1211584150577834,0.0427930791458841,0.9486081600189208,0.4284079094092166,0.4286287122686686,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000036__t0028,0.2683025441339343,0.2690859516437304,0.1097258366116354,1.19455087184906,0.591228862963295,0.5914638852162338,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000037__t0005,0.1385899825730228,0.1386265470770947,0.051825550514175,1.598555088043213,0.6965466951434446,0.6965576644946662,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000038__t0005,0.0945109561218228,0.0945749989007461,0.0498808305181621,1.1245728731155396,0.4931466852382113,0.4931658980718884,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000039__t0020,0.0163329321493564,0.0162763054265999,0.0571337394534606,1.4738759994506836,0.6115904012611186,0.6115734132442916,0
unseen_cousin,unseen_cousin__frk2__so100large__ep000040__t0032,0.1211137718356844,0.1214533443849193,0.061337350240878,1.6105656623840332,0.698961601576582,0.6990634733413525,0
